,acq_week,N_week_cohort,initial_order,initial_order_per_cust,initial_spend,initial_aov,orders,orders_per_cust,spend,aov,year,holidays,weekofyear,linear,linear_1,merchant_index,merchant,category,subcategory
10142,2016-12-25,96,96,1.0,587.54,6.12020833333333,113,1.17708333333333,696.9,6.16725663716814,0.0,1,51,0.0625,0.00390625,1054,big_fish_games,Home Entertainment,Gaming
10143,2017-01-01,108,108,1.0,847.38,7.84611111111111,156,1.44444444444444,1610.58,10.3242307692308,0.25,1,52,0.0681818181818182,0.0046487603305785,1054,big_fish_games,Home Entertainment,Gaming
10144,2017-01-08,92,92,1.0,568.54,6.17978260869565,121,1.31521739130435,783.41,6.47446280991736,0.25,0,1,0.0738636363636364,0.0054558367768595,1054,big_fish_games,Home Entertainment,Gaming
10145,2017-01-15,83,83,1.0,569.09,6.85650602409639,114,1.37349397590361,817.99,7.17535087719298,0.25,0,2,0.0795454545454545,0.0063274793388429,1054,big_fish_games,Home Entertainment,Gaming
10146,2017-01-22,62,62,1.0,354.46,5.71709677419355,83,1.33870967741935,553.53,6.66903614457831,0.25,0,3,0.0852272727272727,0.0072636880165289,1054,big_fish_games,Home Entertainment,Gaming
10147,2017-01-29,80,80,1.0,552.52,6.9065,109,1.3625,780.65,7.16192660550459,0.25,0,4,0.0909090909090909,0.0082644628099173,1054,big_fish_games,Home Entertainment,Gaming
10148,2017-02-05,77,77,1.0,414.46,5.3825974025974,115,1.49350649350649,734.28,6.38504347826087,0.25,0,5,0.0965909090909091,0.0093298037190082,1054,big_fish_games,Home Entertainment,Gaming
10149,2017-02-12,63,63,1.0,749.88,11.9028571428571,93,1.47619047619048,1019.08,10.9578494623656,0.25,0,6,0.102272727272727,0.0104597107438017,1054,big_fish_games,Home Entertainment,Gaming
10150,2017-02-19,96,96,1.0,626.96,6.53083333333333,119,1.23958333333333,790.72,6.64470588235294,0.25,0,7,0.107954545454545,0.0116541838842975,1054,big_fish_games,Home Entertainment,Gaming
10151,2017-02-26,85,85,1.0,688.03,8.0944705882353,112,1.31764705882353,1189.51,10.620625,0.25,0,8,0.113636363636364,0.0129132231404959,1054,big_fish_games,Home Entertainment,Gaming
10152,2017-03-05,92,92,1.0,598.5,6.5054347826087,120,1.30434782608696,885.7,7.38083333333333,0.25,0,9,0.119318181818182,0.0142368285123967,1054,big_fish_games,Home Entertainment,Gaming
10153,2017-03-12,85,85,1.0,527.85,6.21,124,1.45882352941176,852.76,6.87709677419355,0.25,0,10,0.125,0.015625,1054,big_fish_games,Home Entertainment,Gaming
10154,2017-03-19,85,85,1.0,807.26,9.49717647058823,118,1.38823529411765,1012.0,8.57627118644068,0.25,0,11,0.130681818181818,0.0170777376033058,1054,big_fish_games,Home Entertainment,Gaming
10155,2017-03-26,84,84,1.0,544.22,6.47880952380952,109,1.29761904761905,714.58,6.55577981651376,0.25,0,12,0.136363636363636,0.018595041322314,1054,big_fish_games,Home Entertainment,Gaming
10156,2017-04-02,78,78,1.0,524.91,6.72961538461539,105,1.34615384615385,750.36,7.14628571428572,0.25,0,13,0.142045454545455,0.0201769111570248,1054,big_fish_games,Home Entertainment,Gaming
10157,2017-04-09,62,62,1.0,390.47,6.29790322580645,76,1.2258064516129,451.56,5.94157894736842,0.25,0,14,0.147727272727273,0.021823347107438,1054,big_fish_games,Home Entertainment,Gaming
10158,2017-04-16,78,78,1.0,474.22,6.07974358974359,107,1.37179487179487,679.21,6.3477570093458,0.25,0,15,0.153409090909091,0.0235343491735537,1054,big_fish_games,Home Entertainment,Gaming
10159,2017-04-23,83,83,1.0,469.43,5.65578313253012,118,1.42168674698795,800.22,6.78152542372881,0.25,0,16,0.159090909090909,0.0253099173553719,1054,big_fish_games,Home Entertainment,Gaming
10160,2017-04-30,96,96,1.0,551.1,5.740625,125,1.30208333333333,690.79,5.52632,0.25,0,17,0.164772727272727,0.0271500516528926,1054,big_fish_games,Home Entertainment,Gaming
10161,2017-05-07,64,64,1.0,392.37,6.13078125,78,1.21875,550.23,7.05423076923077,0.25,0,18,0.170454545454545,0.0290547520661157,1054,big_fish_games,Home Entertainment,Gaming
10162,2017-05-14,72,72,1.0,458.9,6.37361111111111,87,1.20833333333333,550.85,6.3316091954023,0.25,0,19,0.176136363636364,0.0310240185950413,1054,big_fish_games,Home Entertainment,Gaming
10163,2017-05-21,69,69,1.0,583.62,8.45826086956522,93,1.34782608695652,751.38,8.07935483870968,0.25,0,20,0.181818181818182,0.0330578512396694,1054,big_fish_games,Home Entertainment,Gaming
10164,2017-05-28,73,73,1.0,763.98,10.4654794520548,98,1.34246575342466,971.97,9.9180612244898,0.25,0,21,0.1875,0.03515625,1054,big_fish_games,Home Entertainment,Gaming
10165,2017-06-04,63,63,1.0,394.91,6.2684126984127,88,1.3968253968254,489.61,5.56375,0.25,0,22,0.193181818181818,0.0373192148760331,1054,big_fish_games,Home Entertainment,Gaming
10166,2017-06-11,55,55,1.0,435.19,7.91254545454546,77,1.4,559.97,7.27233766233766,0.25,0,23,0.198863636363636,0.0395467458677686,1054,big_fish_games,Home Entertainment,Gaming
10167,2017-06-18,71,71,1.0,444.65,6.26267605633803,88,1.23943661971831,575.82,6.54340909090909,0.25,0,24,0.204545454545455,0.0418388429752066,1054,big_fish_games,Home Entertainment,Gaming
10168,2017-06-25,70,70,1.0,363.02,5.186,102,1.45714285714286,574.7,5.6343137254902,0.25,0,25,0.210227272727273,0.0441955061983471,1054,big_fish_games,Home Entertainment,Gaming
10169,2017-07-02,115,115,1.0,729.17,6.34060869565218,157,1.36521739130435,942.72,6.00458598726115,0.25,0,26,0.215909090909091,0.0466167355371901,1054,big_fish_games,Home Entertainment,Gaming
10170,2017-07-09,109,109,1.0,552.86,5.07211009174312,152,1.39449541284404,724.42,4.76592105263158,0.25,0,27,0.221590909090909,0.0491025309917355,1054,big_fish_games,Home Entertainment,Gaming
10171,2017-07-16,92,92,1.0,369.36,4.01478260869565,135,1.46739130434783,549.87,4.07311111111111,0.25,0,28,0.227272727272727,0.0516528925619835,1054,big_fish_games,Home Entertainment,Gaming
10172,2017-07-23,110,110,1.0,450.22,4.09290909090909,156,1.41818181818182,652.81,4.18467948717949,0.25,0,29,0.232954545454545,0.0542678202479339,1054,big_fish_games,Home Entertainment,Gaming
10173,2017-07-30,111,111,1.0,476.53,4.29306306306306,163,1.46846846846847,767.53,4.70877300613497,0.25,0,30,0.238636363636364,0.0569473140495868,1054,big_fish_games,Home Entertainment,Gaming
10174,2017-08-06,88,88,1.0,459.58,5.2225,117,1.32954545454545,624.38,5.3365811965812,0.25,0,31,0.244318181818182,0.0596913739669422,1054,big_fish_games,Home Entertainment,Gaming
10175,2017-08-13,111,111,1.0,491.53,4.4281981981982,160,1.44144144144144,648.06,4.050375,0.25,0,32,0.25,0.0625,1054,big_fish_games,Home Entertainment,Gaming
10176,2017-08-20,90,90,1.0,465.8,5.17555555555556,122,1.35555555555556,641.29,5.25647540983607,0.25,0,33,0.255681818181818,0.0653731921487603,1054,big_fish_games,Home Entertainment,Gaming
10177,2017-08-27,83,83,1.0,284.33,3.42566265060241,114,1.37349397590361,438.83,3.84938596491228,0.25,0,34,0.261363636363636,0.0683109504132231,1054,big_fish_games,Home Entertainment,Gaming
10178,2017-09-03,104,104,1.0,602.08,5.78923076923077,143,1.375,750.43,5.24776223776224,0.25,0,35,0.267045454545455,0.0713132747933884,1054,big_fish_games,Home Entertainment,Gaming
10179,2017-09-10,85,85,1.0,345.5,4.06470588235294,129,1.51764705882353,522.73,4.05217054263566,0.25,0,36,0.272727272727273,0.0743801652892562,1054,big_fish_games,Home Entertainment,Gaming
10180,2017-09-17,92,92,1.0,477.53,5.19054347826087,136,1.47826086956522,707.61,5.20301470588235,0.25,0,37,0.278409090909091,0.0775116219008265,1054,big_fish_games,Home Entertainment,Gaming
10181,2017-09-24,79,79,1.0,632.39,8.00493670886076,113,1.43037974683544,730.55,6.46504424778761,0.25,0,38,0.284090909090909,0.0807076446280992,1054,big_fish_games,Home Entertainment,Gaming
10182,2017-10-01,69,69,1.0,407.36,5.90376811594203,93,1.34782608695652,781.87,8.40720430107527,0.25,0,39,0.289772727272727,0.0839682334710744,1054,big_fish_games,Home Entertainment,Gaming
10183,2017-10-08,81,81,1.0,415.51,5.12975308641975,99,1.22222222222222,492.12,4.97090909090909,0.25,0,40,0.295454545454545,0.0872933884297521,1054,big_fish_games,Home Entertainment,Gaming
10184,2017-10-15,83,83,1.0,669.0,8.06024096385542,113,1.36144578313253,820.11,7.25761061946903,0.25,0,41,0.301136363636364,0.0906831095041322,1054,big_fish_games,Home Entertainment,Gaming
10185,2017-10-22,72,72,1.0,328.45,4.56180555555556,96,1.33333333333333,447.27,4.6590625,0.25,0,42,0.306818181818182,0.0941373966942149,1054,big_fish_games,Home Entertainment,Gaming
10186,2017-10-29,56,56,1.0,559.01,9.98232142857143,77,1.375,726.8,9.43896103896104,0.25,0,43,0.3125,0.09765625,1054,big_fish_games,Home Entertainment,Gaming
10187,2017-11-05,95,95,1.0,811.55,8.54263157894737,149,1.56842105263158,1953.81,13.1128187919463,0.25,0,44,0.318181818181818,0.101239669421488,1054,big_fish_games,Home Entertainment,Gaming
10188,2017-11-12,76,76,1.0,444.99,5.85513157894737,92,1.21052631578947,563.83,6.12858695652174,0.25,0,45,0.323863636363636,0.104887654958678,1054,big_fish_games,Home Entertainment,Gaming
10189,2017-11-19,79,79,1.0,442.42,5.60025316455696,100,1.26582278481013,546.31,5.4631,0.25,0,46,0.329545454545455,0.10860020661157,1054,big_fish_games,Home Entertainment,Gaming
10190,2017-11-26,87,87,1.0,446.91,5.13689655172414,107,1.22988505747126,585.81,5.47485981308411,0.25,0,47,0.335227272727273,0.112377324380165,1054,big_fish_games,Home Entertainment,Gaming
10191,2017-12-03,83,83,1.0,386.95,4.66204819277108,112,1.34939759036145,571.38,5.10160714285714,0.25,0,48,0.340909090909091,0.116219008264463,1054,big_fish_games,Home Entertainment,Gaming
10192,2017-12-10,64,64,1.0,260.96,4.0775,80,1.25,339.48,4.2435,0.25,0,49,0.346590909090909,0.120125258264463,1054,big_fish_games,Home Entertainment,Gaming
10193,2017-12-17,64,64,1.0,388.9,6.0765625,96,1.5,599.64,6.24625,0.25,0,50,0.352272727272727,0.124096074380165,1054,big_fish_games,Home Entertainment,Gaming
10194,2017-12-24,95,95,1.0,885.13,9.31715789473684,122,1.28421052631579,1113.21,9.12467213114754,0.25,0,51,0.357954545454545,0.12813145661157,1054,big_fish_games,Home Entertainment,Gaming
10195,2017-12-31,75,75,1.0,464.64,6.1952,97,1.29333333333333,561.09,5.78443298969072,0.25,0,52,0.363636363636364,0.132231404958678,1054,big_fish_games,Home Entertainment,Gaming
10196,2018-01-07,80,80,1.0,436.82,5.46025,122,1.525,588.03,4.81991803278689,0.5,0,1,0.369318181818182,0.136395919421488,1054,big_fish_games,Home Entertainment,Gaming
10197,2018-01-14,76,76,1.0,308.62,4.06078947368421,110,1.44736842105263,533.85,4.85318181818182,0.5,0,2,0.375,0.140625,1054,big_fish_games,Home Entertainment,Gaming
10198,2018-01-21,53,53,1.0,276.42,5.21547169811321,70,1.32075471698113,362.68,5.18114285714286,0.5,0,3,0.380681818181818,0.144918646694215,1054,big_fish_games,Home Entertainment,Gaming
10199,2018-01-28,79,79,1.0,427.57,5.41227848101266,108,1.36708860759494,851.69,7.88601851851852,0.5,0,4,0.386363636363636,0.149276859504132,1054,big_fish_games,Home Entertainment,Gaming
10200,2018-02-04,81,81,1.0,425.36,5.25135802469136,104,1.28395061728395,604.55,5.81298076923077,0.5,0,5,0.392045454545455,0.153699638429752,1054,big_fish_games,Home Entertainment,Gaming
10201,2018-02-11,90,90,1.0,489.88,5.44311111111111,122,1.35555555555556,796.86,6.5316393442623,0.5,0,6,0.397727272727273,0.158186983471074,1054,big_fish_games,Home Entertainment,Gaming
10202,2018-02-18,82,82,1.0,543.98,6.63390243902439,126,1.53658536585366,1178.23,9.35103174603175,0.5,0,7,0.403409090909091,0.162738894628099,1054,big_fish_games,Home Entertainment,Gaming
10203,2018-02-25,66,66,1.0,396.35,6.00530303030303,94,1.42424242424242,537.6,5.71914893617021,0.5,0,8,0.409090909090909,0.167355371900826,1054,big_fish_games,Home Entertainment,Gaming
10204,2018-03-04,63,63,1.0,274.24,4.35301587301587,74,1.17460317460317,343.16,4.6372972972973,0.5,0,9,0.414772727272727,0.172036415289256,1054,big_fish_games,Home Entertainment,Gaming
10205,2018-03-11,69,69,1.0,419.51,6.07985507246377,84,1.21739130434783,563.36,6.70666666666667,0.5,0,10,0.420454545454546,0.176782024793388,1054,big_fish_games,Home Entertainment,Gaming
10206,2018-03-18,83,83,1.0,369.23,4.44855421686747,106,1.27710843373494,485.28,4.57811320754717,0.5,0,11,0.426136363636364,0.181592200413223,1054,big_fish_games,Home Entertainment,Gaming
10207,2018-03-25,77,77,1.0,420.69,5.46350649350649,116,1.50649350649351,580.5,5.00431034482759,0.5,0,12,0.431818181818182,0.18646694214876,1054,big_fish_games,Home Entertainment,Gaming
10208,2018-04-01,58,58,1.0,264.84,4.56620689655172,99,1.70689655172414,475.78,4.80585858585859,0.5,0,13,0.4375,0.19140625,1054,big_fish_games,Home Entertainment,Gaming
10209,2018-04-08,69,69,1.0,405.46,5.87623188405797,95,1.3768115942029,709.48,7.46821052631579,0.5,0,14,0.443181818181818,0.196410123966942,1054,big_fish_games,Home Entertainment,Gaming
10210,2018-04-15,74,74,1.0,363.32,4.90972972972973,92,1.24324324324324,456.5,4.96195652173913,0.5,0,15,0.448863636363636,0.201478564049587,1054,big_fish_games,Home Entertainment,Gaming
10211,2018-04-22,61,61,1.0,357.51,5.86081967213115,75,1.22950819672131,725.12,9.66826666666667,0.5,0,16,0.454545454545455,0.206611570247934,1054,big_fish_games,Home Entertainment,Gaming
10212,2018-04-29,76,76,1.0,347.46,4.57184210526316,106,1.39473684210526,503.36,4.74867924528302,0.5,0,17,0.460227272727273,0.211809142561984,1054,big_fish_games,Home Entertainment,Gaming
10213,2018-05-06,74,74,1.0,441.05,5.96013513513513,109,1.47297297297297,712.52,6.53688073394495,0.5,0,18,0.465909090909091,0.217071280991736,1054,big_fish_games,Home Entertainment,Gaming
10214,2018-05-13,85,85,1.0,347.95,4.09352941176471,125,1.47058823529412,565.59,4.52472,0.5,0,19,0.471590909090909,0.22239798553719,1054,big_fish_games,Home Entertainment,Gaming
10215,2018-05-20,66,66,1.0,305.59,4.63015151515152,100,1.51515151515152,444.72,4.4472,0.5,0,20,0.477272727272727,0.227789256198347,1054,big_fish_games,Home Entertainment,Gaming
10216,2018-05-27,68,68,1.0,365.71,5.37808823529412,103,1.51470588235294,559.79,5.43485436893204,0.5,0,21,0.482954545454546,0.233245092975207,1054,big_fish_games,Home Entertainment,Gaming
10217,2018-06-03,70,70,1.0,559.69,7.99557142857143,90,1.28571428571429,665.89,7.39877777777778,0.5,0,22,0.488636363636364,0.238765495867769,1054,big_fish_games,Home Entertainment,Gaming
10218,2018-06-10,88,88,1.0,435.02,4.94340909090909,118,1.34090909090909,551.99,4.6778813559322,0.5,0,23,0.494318181818182,0.244350464876033,1054,big_fish_games,Home Entertainment,Gaming
10219,2018-06-17,73,73,1.0,380.3,5.20958904109589,121,1.65753424657534,783.61,6.47611570247934,0.5,0,24,0.5,0.25,1054,big_fish_games,Home Entertainment,Gaming
10220,2018-06-24,77,77,1.0,356.82,4.63402597402597,111,1.44155844155844,716.74,6.45711711711712,0.5,0,25,0.505681818181818,0.25571410123967,1054,big_fish_games,Home Entertainment,Gaming
10221,2018-07-01,69,69,1.0,604.05,8.75434782608696,98,1.42028985507246,730.76,7.45673469387755,0.5,0,26,0.511363636363636,0.261492768595041,1054,big_fish_games,Home Entertainment,Gaming
10222,2018-07-08,64,64,1.0,275.7,4.3078125,90,1.40625,358.64,3.98488888888889,0.5,0,27,0.517045454545455,0.267336002066116,1054,big_fish_games,Home Entertainment,Gaming
10223,2018-07-15,55,55,1.0,243.09,4.41981818181818,67,1.21818181818182,325.55,4.8589552238806,0.5,0,28,0.522727272727273,0.273243801652893,1054,big_fish_games,Home Entertainment,Gaming
10224,2018-07-22,51,51,1.0,253.29,4.96647058823529,64,1.25490196078431,331.16,5.174375,0.5,0,29,0.528409090909091,0.279216167355372,1054,big_fish_games,Home Entertainment,Gaming
10225,2018-07-29,58,58,1.0,296.41,5.11051724137931,79,1.36206896551724,374.2,4.73670886075949,0.5,0,30,0.534090909090909,0.285253099173554,1054,big_fish_games,Home Entertainment,Gaming
10226,2018-08-05,47,47,1.0,226.86,4.8268085106383,58,1.23404255319149,298.25,5.14224137931035,0.5,0,31,0.539772727272727,0.291354597107438,1054,big_fish_games,Home Entertainment,Gaming
10227,2018-08-12,56,56,1.0,262.02,4.67892857142857,69,1.23214285714286,328.18,4.75623188405797,0.5,0,32,0.545454545454545,0.297520661157025,1054,big_fish_games,Home Entertainment,Gaming
10228,2018-08-19,49,49,1.0,268.63,5.48224489795918,59,1.20408163265306,298.53,5.05983050847458,0.5,0,33,0.551136363636364,0.303751291322314,1054,big_fish_games,Home Entertainment,Gaming
10229,2018-08-26,57,57,1.0,237.56,4.16771929824561,78,1.36842105263158,353.54,4.5325641025641,0.5,0,34,0.556818181818182,0.310046487603306,1054,big_fish_games,Home Entertainment,Gaming
10230,2018-09-02,74,74,1.0,368.81,4.98391891891892,91,1.22972972972973,434.14,4.77076923076923,0.5,0,35,0.5625,0.31640625,1054,big_fish_games,Home Entertainment,Gaming
10231,2018-09-09,65,65,1.0,411.5,6.33076923076923,78,1.2,503.47,6.45474358974359,0.5,0,36,0.568181818181818,0.322830578512397,1054,big_fish_games,Home Entertainment,Gaming
10232,2018-09-16,64,64,1.0,232.48,3.6325,87,1.359375,331.48,3.81011494252874,0.5,0,37,0.573863636363636,0.329319473140496,1054,big_fish_games,Home Entertainment,Gaming
10233,2018-09-23,53,53,1.0,178.4,3.36603773584906,73,1.37735849056604,267.7,3.66712328767123,0.5,0,38,0.579545454545455,0.335872933884298,1054,big_fish_games,Home Entertainment,Gaming
10234,2018-09-30,80,80,1.0,357.98,4.47475,101,1.2625,516.85,5.11732673267327,0.5,0,39,0.585227272727273,0.342490960743802,1054,big_fish_games,Home Entertainment,Gaming
10235,2018-10-07,67,67,1.0,360.24,5.37671641791045,85,1.26865671641791,455.59,5.35988235294118,0.5,0,40,0.590909090909091,0.349173553719008,1054,big_fish_games,Home Entertainment,Gaming
10236,2018-10-14,76,76,1.0,365.84,4.81368421052632,105,1.38157894736842,505.2,4.81142857142857,0.5,0,41,0.596590909090909,0.355920712809917,1054,big_fish_games,Home Entertainment,Gaming
10237,2018-10-21,60,60,1.0,587.04,9.784,78,1.3,699.72,8.97076923076923,0.5,0,42,0.602272727272727,0.362732438016529,1054,big_fish_games,Home Entertainment,Gaming
10238,2018-10-28,64,64,1.0,263.76,4.12125,95,1.484375,391.7,4.12315789473684,0.5,0,43,0.607954545454546,0.369608729338843,1054,big_fish_games,Home Entertainment,Gaming
10239,2018-11-04,65,65,1.0,341.56,5.25476923076923,91,1.4,445.86,4.89956043956044,0.5,0,44,0.613636363636364,0.37654958677686,1054,big_fish_games,Home Entertainment,Gaming
10240,2018-11-11,60,60,1.0,309.86,5.16433333333333,90,1.5,435.59,4.83988888888889,0.5,1,45,0.619318181818182,0.383555010330579,1054,big_fish_games,Home Entertainment,Gaming
10241,2018-11-18,66,66,1.0,286.93,4.34742424242424,90,1.36363636363636,348.37,3.87077777777778,0.5,0,46,0.625,0.390625,1054,big_fish_games,Home Entertainment,Gaming
10242,2018-11-25,68,68,1.0,327.99,4.82338235294118,99,1.45588235294118,531.2,5.36565656565657,0.5,0,47,0.630681818181818,0.397759555785124,1054,big_fish_games,Home Entertainment,Gaming
10243,2018-12-02,61,61,1.0,279.14,4.57606557377049,84,1.37704918032787,372.01,4.42869047619048,0.5,0,48,0.636363636363636,0.40495867768595,1054,big_fish_games,Home Entertainment,Gaming
10244,2018-12-09,65,65,1.0,227.35,3.49769230769231,91,1.4,364.07,4.00076923076923,0.5,0,49,0.642045454545455,0.412222365702479,1054,big_fish_games,Home Entertainment,Gaming
10245,2018-12-16,53,53,1.0,189.63,3.57792452830189,75,1.41509433962264,265.41,3.5388,0.5,0,50,0.647727272727273,0.419550619834711,1054,big_fish_games,Home Entertainment,Gaming
10246,2018-12-23,72,72,1.0,352.19,4.89152777777778,88,1.22222222222222,427.05,4.85284090909091,0.5,0,51,0.653409090909091,0.426943440082645,1054,big_fish_games,Home Entertainment,Gaming
10247,2018-12-30,84,84,1.0,410.28,4.88428571428571,123,1.46428571428571,908.2,7.38373983739837,0.5,0,52,0.659090909090909,0.434400826446281,1054,big_fish_games,Home Entertainment,Gaming
